area,rooms,bathroom,parking spaces,floor,animal,furniture,hoa,rent amount,property tax,fire insurance
370,4,5,6,17,acept,not furnished,4300,14000,1900,178
255,4,3,0,6,acept,not furnished,2650,4500,692,58
110,2,2,1,1,acept,not furnished,1216,2700,1144,35
82,2,2,1,4,acept,not furnished,1900,2400,334,31
25,1,1,1,4,acept,not furnished,1850,2805,417,37
65,2,2,1,4,acept,furnished,730,1750,83,23
45,1,1,0,10,acept,not furnished,300,800,108,11
95,2,2,2,11,acept,not furnished,1450,6300,267,82
55,1,2,1,2,acept,not furnished,650,1200,55,16
96,3,2,2,1,acept,not furnished,600,2300,294,31
72,2,1,2,5,acept,furnished,600,3200,35,41
44,2,1,0,4,not acept,not furnished,145,895,0,12
2000,3,3,2,2,acept,furnished,3000,5000,200,67
49,2,1,1,16,acept,not furnished,350,1500,0,20
119,3,2,1,7,acept,not furnished,1011,3500,247,45
52,1,1,1,7,acept,not furnished,470,2000,89,26
80,2,1,1,19,acept,not furnished,740,1300,0,17
200,3,3,3,13,acept,furnished,2338,5000,835,64
181,3,4,3,8,not acept,furnished,2500,8000,903,102
220,4,3,2,4,acept,not furnished,1263,2700,269,36
125,3,3,1,2,acept,not furnished,1070,2400,184,36
55,1,1,0,1,acept,not furnished,550,915,57,12
28,1,1,0,1,acept,not furnished,99,1200,10,18
48,2,1,1,10,acept,furnished,380,1100,27,17
222,4,3,4,15,acept,not furnished,2600,6500,1000,83
138,3,3,2,-,acept,not furnished,0,2700,141,41
72,2,1,1,21,acept,not furnished,519,1701,155,22
171,4,4,4,1,acept,not furnished,2310,10000,85,127
55,1,2,1,15,acept,furnished,695,2750,50,36
120,2,3,1,9,acept,not furnished,1264,2600,225,34
102,3,3,2,15,acept,not furnished,1100,3990,150,51
118,3,3,2,6,acept,not furnished,1200,3500,534,45
55,2,1,0,2,not acept,not furnished,200,1260,0,16
197,4,3,2,4,acept,not furnished,2000,3200,325,47
49,1,1,0,-,not acept,not furnished,0,1350,0,21
45,1,1,0,1,not acept,furnished,750,3300,249,43
104,2,2,2,7,acept,furnished,1100,4200,210,54
73,3,2,2,17,acept,not furnished,570,2400,125,31
55,1,1,0,2,acept,furnished,320,1150,30,17
202,4,4,3,13,acept,not furnished,2200,6000,1000,77
54,2,1,1,3,acept,not furnished,660,1650,50,21
75,2,1,0,1,not acept,not furnished,0,1200,67,16
89,3,2,0,4,acept,not furnished,1100,2750,138,36
46,1,1,0,1,acept,furnished,350,1800,0,23
386,4,6,4,-,acept,not furnished,6700,4250,667,64
240,3,3,1,-,acept,not furnished,0,4000,392,72
61,3,2,1,4,acept,not furnished,550,3000,117,39
80,2,2,1,3,acept,not furnished,700,2200,0,28
45,2,1,1,4,acept,furnished,180,1300,39,18
18,1,1,0,-,acept,not furnished,0,1720,0,22
30,1,1,1,14,acept,furnished,350,2580,83,33
300,4,4,6,1,acept,not furnished,550,3800,33,49
69,1,1,1,8,acept,not furnished,857,1200,100,16
157,3,2,2,15,acept,not furnished,1290,2200,208,28
30,1,1,0,3,acept,not furnished,314,700,0,10
32,1,1,0,9,not acept,not furnished,300,1000,100,14
83,3,2,2,6,acept,not furnished,468,1600,130,22
55,2,2,2,3,acept,not furnished,780,2001,142,26
70,1,1,1,3,acept,not furnished,1000,2500,150,32
20,1,1,0,1,not acept,furnished,150,3142,67,40
298,4,2,3,-,acept,not furnished,0,3044,186,50
90,3,2,1,1,acept,not furnished,280,1300,100,18
147,2,2,1,8,acept,not furnished,1400,4000,314,51
48,1,1,1,-,acept,not furnished,0,2000,0,26
32,1,1,1,9,not acept,furnished,1500,3400,150,44
195,4,2,3,15,acept,not furnished,1475,2500,307,32
350,4,3,4,-,not acept,not furnished,500,6000,500,91
74,2,1,0,2,not acept,not furnished,1,2500,1,32
130,3,2,2,1,not acept,not furnished,1324,3250,571,42
60,2,3,0,1,not acept,furnished,938,1940,0,25
55,2,1,1,9,not acept,not furnished,655,1300,119,18
89,3,2,2,4,acept,not furnished,1050,1540,115,20
70,2,2,2,11,acept,not furnished,700,3300,115,49
141,4,2,1,2,acept,not furnished,0,3000,117,50
260,4,2,2,-,acept,not furnished,0,2500,251,41
168,4,2,2,-,acept,not furnished,0,3100,130,47
24,1,1,1,-,not acept,not furnished,0,550,0,10
240,4,4,5,14,acept,not furnished,2400,4500,750,58
178,3,4,4,18,acept,not furnished,2650,10000,125,127
58,2,1,1,1,acept,furnished,500,2380,120,31
800,4,7,8,-,not acept,not furnished,10000,8500,209,128
180,3,2,2,11,acept,not furnished,2750,7000,730,89
101,3,4,2,4,not acept,furnished,1037,6140,359,78
50,1,1,0,1,not acept,not furnished,150,830,0,11
55,2,1,1,4,acept,not furnished,190,600,67,8
120,2,3,2,-,acept,not furnished,0,5400,0,82
42,2,1,1,3,not acept,not furnished,400,600,15,8
40,1,1,1,1,not acept,not furnished,0,860,0,12
78,2,2,2,8,acept,furnished,1400,5800,334,74
144,3,2,1,4,acept,furnished,1450,2740,269,41
70,3,1,1,7,acept,not furnished,680,1200,71,16
440,4,4,4,-,not acept,not furnished,0,4000,417,61
44,1,1,1,7,acept,not furnished,600,1250,65,19
596,4,5,2,-,acept,furnished,0,15000,2620,226
230,3,4,3,-,acept,furnished,2300,10000,417,178
100,2,1,0,13,acept,not furnished,750,1200,1680,16
300,3,3,8,-,acept,not furnished,0,5500,286,83
47,2,1,0,7,acept,furnished,390,1900,0,8
105,3,2,2,6,acept,not furnished,1200,1620,165,21
65,2,2,1,14,not acept,not furnished,610,1300,3,17
65,3,2,1,2,acept,not furnished,512,1860,135,24
60,2,2,2,6,acept,not furnished,1050,2100,344,27
314,3,4,3,-,acept,not furnished,0,4000,349,61
70,2,1,0,1,acept,not furnished,0,1800,92,23
80,3,2,1,5,acept,not furnished,1150,1450,0,19
350,3,5,5,-,acept,not furnished,0,5500,675,83
52,1,1,0,10,acept,not furnished,130,900,0,14
380,4,5,6,8,acept,furnished,3150,4900,1737,63
70,1,1,0,1,acept,not furnished,634,2400,263,31
45,2,1,1,4,acept,furnished,430,2364,77,30
44,1,1,1,9,acept,furnished,1785,2930,205,38
142,4,4,3,15,not acept,not furnished,1661,2870,559,37
96,3,1,1,11,acept,furnished,575,2200,154,30
88,2,3,2,4,acept,not furnished,1200,2803,496,36
169,3,4,3,9,acept,not furnished,1800,8900,590,113
40,1,1,0,2,acept,not furnished,350,900,0,12
45,1,1,0,-,not acept,not furnished,0,950,0,15
320,3,2,0,5,not acept,not furnished,2300,6000,292,78
82,1,2,1,1,not acept,furnished,1000,11000,25,140
180,3,4,3,15,acept,not furnished,2200,8900,782,113
340,4,4,4,4,acept,furnished,3100,8500,1400,108
100,3,3,1,4,acept,not furnished,800,2300,206,31
160,3,3,3,9,acept,furnished,2400,10000,584,127
160,4,4,3,9,acept,furnished,2184,6500,858,83
100,3,2,2,3,acept,not furnished,885,1200,80,16
33,1,1,1,12,not acept,not furnished,552,4150,95,53
35,1,2,1,2,acept,not furnished,335,1870,0,7
52,2,2,1,12,acept,not furnished,350,1900,42,28
180,3,2,2,6,acept,not furnished,2066,5500,518,70
180,3,2,1,-,not acept,not furnished,0,3000,163,46
300,4,4,4,12,acept,not furnished,3000,10000,1167,127
79,2,1,0,-,acept,not furnished,0,2050,218,26
66,2,1,0,4,acept,not furnished,450,1300,42,19
26,1,1,0,2,not acept,not furnished,0,2060,0,27
367,4,5,6,1,not acept,not furnished,4384,8000,2110,102
60,2,1,1,7,acept,not furnished,486,900,74,12
80,2,3,1,5,acept,not furnished,80,1800,0,28
50,2,1,0,-,acept,not furnished,0,1170,70,18
100,3,1,0,2,acept,not furnished,1290,1250,138,17
250,3,4,3,13,acept,not furnished,2800,6000,834,77
40,1,1,1,7,not acept,furnished,1300,1200,68,18
68,2,2,1,8,not acept,not furnished,600,2400,125,31
35,1,1,1,14,not acept,not furnished,1700,2000,275,26
46,2,1,1,-,acept,not furnished,236,750,16,11
21,1,1,0,2,acept,not furnished,0,3200,42,41
45,1,1,0,8,acept,furnished,1690,3900,0,51
107,3,2,2,2,acept,furnished,585,2400,184,32
220,3,3,5,-,acept,not furnished,0,7500,0,113
380,5,7,4,-,acept,not furnished,0,8000,775,121
150,3,3,2,20,not acept,not furnished,2300,4000,417,51
15,1,1,0,2,not acept,not furnished,0,1000,0,13
35,1,1,0,1,not acept,not furnished,250,1305,0,17
120,3,4,2,1,acept,not furnished,1500,3000,670,39
24,2,2,1,13,acept,not furnished,993,5500,141,70
70,2,2,1,2,acept,not furnished,500,2720,75,40
50,1,2,0,-,acept,not furnished,250,1100,0,17
220,3,4,4,10,acept,not furnished,3500,7000,1000,89
180,3,4,3,3,acept,not furnished,1600,3500,65,45
148,3,2,3,3,acept,furnished,1000,3000,167,44
52,2,1,1,7,acept,not furnished,633,1340,8,17
48,2,1,0,1,acept,not furnished,100,700,0,11
160,4,5,2,22,acept,furnished,1200,6800,500,87
40,1,1,0,1,acept,not furnished,0,1000,56,13
40,1,1,0,2,not acept,furnished,685,2500,0,32
143,3,2,3,-,acept,not furnished,0,1700,70,26
550,3,4,8,-,acept,not furnished,0,4600,380,70
35,1,1,1,3,not acept,furnished,0,4200,17,54
50,2,1,0,18,acept,not furnished,500,1300,0,19
210,4,4,3,9,acept,not furnished,2100,9100,667,116
60,2,2,2,2,acept,not furnished,860,1840,165,24
217,4,4,3,3,acept,furnished,4180,5000,1550,64
300,3,3,2,5,acept,furnished,5000,11330,3334,146
45,1,1,0,-,acept,furnished,250,2000,45,31
230,5,3,0,-,acept,not furnished,0,7200,343,109
139,3,5,3,3,acept,furnished,1090,6700,232,85
48,2,1,0,3,acept,not furnished,100,1350,0,18
145,3,3,3,6,acept,not furnished,1100,12000,667,153
65,1,1,0,3,acept,not furnished,311,1350,525,20
180,3,3,2,3,acept,not furnished,400,2700,250,40
438,5,6,5,-,not acept,not furnished,0,12000,817,181
100,2,2,1,10,acept,furnished,1300,1979,225,26
430,4,4,2,6,acept,not furnished,3500,10000,1119,129
315,4,5,5,20,not acept,not furnished,2500,4000,1000,29
374,3,4,2,-,acept,furnished,2500,8250,473,147
270,3,2,1,9,acept,not furnished,2300,3920,34,50
92,2,3,2,5,not acept,not furnished,1260,4200,275,54
220,3,3,2,8,not acept,furnished,1636,10000,542,147
243,4,3,3,16,acept,not furnished,3754,2000,1324,26
240,3,3,7,-,acept,furnished,0,3400,349,61
260,4,5,5,3,acept,furnished,0,15000,0,191
63,3,2,2,11,acept,not furnished,547,2050,54,30
238,4,5,3,1,not acept,not furnished,2500,15000,375,58
60,2,2,2,15,acept,not furnished,692,1900,90,25
82,2,2,0,3,not acept,not furnished,650,1600,5,21
74,3,1,1,3,acept,not furnished,350,1000,54,13
40,1,1,2,11,not acept,furnished,1000,3500,63,47
70,3,1,1,3,acept,not furnished,424,1100,0,17
83,3,2,3,18,acept,not furnished,745,2050,198,28
55,2,1,0,-,acept,not furnished,380,1350,0,18
290,3,2,2,-,not acept,furnished,0,8000,1334,121
250,5,3,4,-,acept,not furnished,0,5000,417,77
350,4,3,4,10,acept,not furnished,1600,7500,959,96
330,5,4,2,-,acept,furnished,0,7650,720,115
82,3,3,2,4,acept,not furnished,550,1500,153,20
60,2,2,1,8,acept,not furnished,700,1420,59,18
74,2,1,0,1,acept,not furnished,1148,1900,212,25
160,3,3,2,4,acept,not furnished,150,2400,244,32
483,4,4,0,4,acept,furnished,2000,4900,1167,72
35,1,1,0,16,acept,furnished,560,2999,103,38
285,4,4,3,16,not acept,not furnished,1100,4500,359,58
50,2,1,1,3,acept,not furnished,230,1100,28,15
77,2,2,0,4,acept,not furnished,700,1950,88,26
76,2,2,1,8,not acept,not furnished,825,1600,33,21
200,2,1,0,-,acept,not furnished,0,2800,0,50
300,5,4,5,-,acept,not furnished,0,8500,60,128
105,3,2,1,13,acept,furnished,1200,12000,459,155
55,1,1,1,7,acept,not furnished,480,700,45,9
75,2,2,1,5,acept,not furnished,450,1650,100,25
276,3,4,3,11,acept,not furnished,2590,7000,594,89
70,2,2,1,3,acept,not furnished,523,1050,100,14
460,7,5,5,-,acept,furnished,1,9000,3129,136
135,4,2,2,13,acept,furnished,1300,6489,467,84
64,2,1,1,1,not acept,not furnished,210,1200,0,16
76,2,1,1,1,acept,not furnished,277,700,59,10
170,6,4,4,-,acept,not furnished,0,7200,0,109
85,2,1,1,1,not acept,not furnished,735,2150,198,29
49,2,1,1,-,acept,not furnished,0,1000,0,13
128,4,2,0,2,not acept,not furnished,1100,2000,10,26
96,3,2,2,10,acept,not furnished,1616,1610,162,21
45,1,1,1,1,acept,furnished,1437,3000,382,39
32,1,1,1,2,not acept,furnished,1500,3250,300,42
37,1,1,0,4,acept,not furnished,340,1500,69,22
335,4,4,4,-,acept,not furnished,0,10000,678,164
56,2,1,1,3,acept,not furnished,860,1500,90,20
330,1,3,8,-,acept,not furnished,0,3147,0,48
21,1,1,0,2,acept,not furnished,0,2800,0,37
300,5,5,4,-,acept,furnished,0,6500,525,98
373,4,4,4,-,acept,furnished,350,6800,100,121
53,2,1,1,7,not acept,not furnished,600,1200,60,16
156,3,3,3,20,acept,not furnished,1600,4900,917,63
80,2,1,0,2,not acept,furnished,180,1250,0,19
74,2,2,2,8,not acept,not furnished,870,3300,270,42
103,3,2,1,-,acept,not furnished,0,4200,250,64
458,8,10,4,-,acept,not furnished,0,7000,419,115
98,2,1,0,-,not acept,not furnished,0,1500,58,25
40,1,1,0,-,acept,not furnished,1,1000,6,16
65,1,1,0,3,not acept,not furnished,185,1300,63,17
70,1,1,0,4,not acept,not furnished,430,1300,17,17
55,1,1,1,14,not acept,furnished,460,3200,30,47
129,3,4,3,6,acept,furnished,1650,2500,434,32
46,1,1,1,1,acept,furnished,270,750,15,11
225,4,4,2,-,acept,not furnished,800,4445,352,79
215,3,1,1,18,acept,not furnished,1100,4000,240,51
100,3,3,2,-,not acept,not furnished,120,2000,0,31
68,1,1,1,10,not acept,furnished,600,1000,48,13
82,3,1,1,8,not acept,not furnished,709,1500,107,20
90,2,3,0,2,acept,not furnished,620,2150,60,28
250,5,2,6,-,acept,not furnished,0,9000,1417,136
392,4,4,4,-,acept,not furnished,0,10000,1250,151
134,3,4,2,3,acept,furnished,1900,7000,466,91
53,2,1,1,1,acept,not furnished,310,510,16,7
165,2,2,0,2,acept,furnished,0,2500,11,33
59,2,1,1,3,not acept,not furnished,270,1400,417,18
55,1,1,1,3,acept,not furnished,340,900,50,14
80,2,2,1,12,not acept,not furnished,580,1809,226,9
71,2,1,1,2,acept,not furnished,950,3140,190,41
200,3,3,2,-,acept,not furnished,1,5980,175,107
47,1,1,0,1,acept,not furnished,490,1200,26,16
78,1,1,2,8,not acept,furnished,1980,6000,317,77
70,2,1,0,9,acept,not furnished,0,1750,0,26
44,1,1,1,11,acept,not furnished,520,3500,225,47
56,2,1,1,7,acept,not furnished,380,1500,40,20
70,3,2,2,10,not acept,not furnished,360,1560,80,21
150,3,3,2,12,acept,not furnished,1650,4000,142,51
60,1,1,0,4,not acept,furnished,1400,2000,192,26
200,3,4,4,10,acept,not furnished,2900,5500,1021,74
250,4,5,4,5,not acept,not furnished,3000,10000,0,127
250,4,5,3,-,acept,not furnished,0,5000,565,76
40,1,1,1,10,acept,furnished,210,1180,20,18
117,4,5,4,10,not acept,not furnished,1523,3175,711,41
104,3,1,0,3,not acept,not furnished,600,650,69,9
120,3,1,0,3,not acept,not furnished,800,4500,234,58
125,3,2,0,7,acept,not furnished,1300,2968,274,40
33,2,1,0,6,acept,not furnished,300,1900,0,25
99,3,2,1,10,acept,not furnished,1080,3500,192,46
63,1,1,0,12,acept,not furnished,870,2600,0,33
43,2,1,0,12,acept,not furnished,586,2000,63,26
61,2,2,2,2,not acept,furnished,1023,3160,270,41
76,2,2,1,8,acept,furnished,1200,3700,167,48
52,2,1,1,-,acept,not furnished,350,950,84,14
39,1,1,0,3,acept,furnished,350,1700,0,22
126,3,1,1,4,acept,not furnished,1137,2200,125,33
305,2,3,0,10,acept,not furnished,3500,5000,667,64
80,2,2,0,3,not acept,not furnished,931,2700,0,35
85,2,1,1,4,acept,not furnished,450,1700,100,22
74,3,2,2,13,acept,furnished,402,2300,58,34
130,3,2,1,3,not acept,not furnished,1303,2300,172,30
113,3,2,1,6,acept,not furnished,1000,3000,50,39
108,2,1,3,-,acept,not furnished,0,5000,260,76
270,4,4,4,-,acept,not furnished,0,10800,800,163
111,3,4,3,1,acept,not furnished,2500,2700,704,35
142,3,2,1,1,acept,furnished,1732,2868,247,37
48,1,1,1,5,acept,furnished,240,1100,16,17
76,3,2,2,10,acept,not furnished,365,2500,37,32
42,1,1,0,13,not acept,not furnished,760,2260,147,29
500,4,5,4,-,not acept,furnished,0,12750,2087,192
375,4,4,4,22,not acept,not furnished,4916,4700,3025,60
690,4,5,2,21,not acept,not furnished,4798,9500,1301,123
172,4,4,3,1,acept,not furnished,1800,7500,792,96
15,1,1,0,-,acept,not furnished,0,700,0,10
130,3,2,2,5,acept,not furnished,2250,6500,415,84
90,3,2,2,2,acept,not furnished,1320,1700,225,22
68,3,2,2,9,acept,furnished,550,2700,76,35
260,4,4,4,-,acept,not furnished,0,14000,1834,211
87,2,3,2,1,acept,furnished,1200,3560,492,46
80,2,1,0,-,not acept,not furnished,0,1500,0,23
20,1,1,0,6,acept,furnished,602,1800,130,23
140,2,1,2,-,acept,not furnished,0,5000,584,76
45,2,1,1,1,acept,not furnished,176,1300,64,17
230,3,4,4,5,acept,furnished,1800,10000,715,127
125,3,3,2,4,acept,not furnished,1550,3000,650,39
80,2,1,0,3,not acept,furnished,800,1360,9,18
22,1,1,1,8,acept,furnished,587,4500,150,58
280,4,3,3,-,acept,not furnished,0,2167,169,33
126,3,4,3,6,acept,not furnished,2500,3200,579,41
64,3,2,1,1,acept,furnished,600,1620,0,24
70,2,1,1,3,acept,not furnished,950,3800,125,49
65,2,1,0,-,acept,not furnished,0,1200,34,19
98,3,1,0,1,acept,not furnished,400,1050,84,16
136,3,3,2,6,acept,not furnished,230,2700,234,36
80,2,2,2,-,acept,not furnished,0,2465,0,38
54,2,1,1,8,acept,furnished,300,1000,50,15
55,1,1,1,2,acept,not furnished,300,1000,50,15
190,3,2,1,4,acept,not furnished,1800,5100,417,66
130,3,2,2,8,acept,not furnished,1310,6500,338,83
54,2,1,1,1,acept,not furnished,670,1932,73,8
200,3,4,4,2,not acept,furnished,3300,12000,1167,153
150,3,3,2,3,not acept,not furnished,2100,3600,499,46
205,3,4,4,13,acept,not furnished,1700,6000,650,77
310,3,3,2,-,not acept,not furnished,0,10400,0,157
250,3,4,4,-,acept,not furnished,0,4500,334,68
60,2,1,1,1,acept,not furnished,0,1100,0,14
66,2,2,1,5,acept,furnished,750,2980,0,38
176,3,4,3,20,not acept,not furnished,2004,9500,584,121
48,1,1,0,4,acept,furnished,250,1300,34,19
90,2,1,0,3,acept,not furnished,940,3490,234,45
67,2,2,1,9,acept,not furnished,300,1700,0,25
55,2,1,1,8,not acept,not furnished,160,900,0,12
50,2,2,1,14,acept,not furnished,520,1550,100,20
140,3,1,1,3,acept,not furnished,1200,4090,0,53
18,1,1,0,14,not acept,not furnished,540,880,101,12
120,4,3,2,2,acept,not furnished,0,3250,0,44
50,1,1,0,1,not acept,not furnished,298,850,15,11
220,3,4,3,-,acept,furnished,0,4600,126,70
25,1,1,1,4,not acept,furnished,1449,3070,700,39
230,4,2,1,2,acept,not furnished,300,2850,190,38
80,2,1,0,-,acept,not furnished,0,2200,0,34
180,3,3,2,7,acept,not furnished,3000,7000,292,89
62,2,1,0,-,acept,not furnished,50,1300,0,20
440,3,2,3,5,not acept,not furnished,100,10500,84,154
200,3,3,3,3,acept,not furnished,3162,4790,876,61
180,3,2,3,2,acept,furnished,0,5100,250,75
300,8,3,0,-,acept,not furnished,0,5100,250,91
360,6,2,0,-,acept,not furnished,1,6000,688,99
55,2,2,0,6,acept,not furnished,740,2000,220,26
400,4,6,4,-,acept,not furnished,0,15000,1875,226
19,1,1,0,-,not acept,not furnished,0,1200,41,16
326,4,7,4,-,acept,not furnished,0,4200,184,64
240,4,4,3,4,acept,not furnished,8000,2000,2000,26
35,1,1,0,-,acept,not furnished,0,1600,0,25
110,3,1,0,1,acept,not furnished,1100,1800,131,24
103,2,3,2,17,acept,furnished,7000,9000,500,115
273,3,5,4,5,acept,not furnished,2695,10900,1057,139
250,4,5,2,-,acept,not furnished,0,8000,338,121
67,2,2,1,2,acept,furnished,413,1240,55,19
45,1,1,1,3,acept,furnished,2000,4850,334,62
19,1,1,0,-,not acept,not furnished,0,1200,0,16
90,3,2,1,13,acept,not furnished,1300,2050,230,27
143,3,3,2,20,acept,not furnished,1900,8400,539,107
75,2,1,1,14,not acept,furnished,1200,2380,196,31
115,3,2,1,2,acept,not furnished,1200,2900,317,38
100,3,2,2,3,not acept,not furnished,400,2300,165,31
63,2,2,1,19,acept,not furnished,184,4400,136,56
70,2,2,1,2,acept,not furnished,1100,2500,230,33
80,3,2,2,1,not acept,furnished,400,2500,126,34
215,3,4,2,-,acept,not furnished,0,5000,318,76
75,3,2,1,3,not acept,not furnished,550,2125,67,27
35,1,1,0,1,not acept,not furnished,250,1305,0,17
400,3,5,4,11,acept,not furnished,3830,3500,1419,45
109,4,2,3,1,acept,not furnished,280,1950,63,29
75,2,2,1,3,acept,not furnished,684,1800,84,24
23,1,1,0,25,acept,not furnished,399,2150,0,28
172,4,3,2,5,acept,furnished,1050,8300,180,106
73,2,2,1,16,acept,not furnished,550,2160,105,28
25,1,1,0,12,not acept,not furnished,240,750,22,11
56,2,1,1,2,acept,not furnished,420,1050,24,14
96,2,1,2,3,acept,not furnished,880,1648,80,21
240,3,2,3,-,acept,not furnished,0,5900,500,89
57,2,1,1,24,acept,furnished,540,3500,135,45
130,3,2,1,9,acept,furnished,2000,8700,650,113
35,1,1,1,10,not acept,furnished,1400,2800,205,36
115,3,2,1,8,acept,not furnished,826,2300,195,30
45,2,1,0,2,acept,not furnished,74,1040,42,16
40,1,1,0,2,not acept,not furnished,450,2390,114,31
95,3,1,1,-,acept,furnished,1434,3500,230,46
60,2,2,1,11,acept,furnished,1680,6000,200,77
160,4,2,2,16,acept,not furnished,1448,2800,207,36
315,3,4,3,15,acept,furnished,1715,5000,340,64
365,4,4,3,8,acept,furnished,3500,8800,459,118
45,2,1,1,4,acept,not furnished,284,1100,0,14
108,2,1,0,1,acept,not furnished,450,2125,47,28
76,3,2,2,3,not acept,not furnished,450,2200,120,28
140,4,3,2,9,acept,not furnished,1720,4000,284,54
30,1,1,0,3,not acept,not furnished,0,750,57,10
50,2,2,1,2,not acept,not furnished,262,1400,63,18
16,1,1,0,1,not acept,not furnished,0,850,9,11
110,2,1,0,1,acept,not furnished,260,2100,92,31
270,4,4,4,-,acept,not furnished,0,10800,800,163
125,3,1,0,4,acept,not furnished,650,2700,142,35
46,2,1,1,3,acept,not furnished,250,970,42,13
55,2,2,1,21,acept,not furnished,480,2000,9,26
82,3,2,2,8,acept,not furnished,903,1500,59,20
42,1,1,0,9,acept,furnished,682,1800,56,24
285,3,2,0,6,acept,not furnished,1000,6000,492,80
76,2,2,1,6,not acept,not furnished,500,1350,5,18
338,4,2,2,-,acept,not furnished,0,4300,190,66
300,6,8,3,-,acept,not furnished,0,10900,1917,164
30,1,1,1,10,not acept,furnished,1700,4600,0,59
320,5,5,3,-,acept,furnished,320,8000,267,121
80,2,1,0,1,acept,not furnished,171,1900,50,28
43,1,1,0,6,not acept,not furnished,350,1080,57,14
102,2,2,2,-,acept,not furnished,0,3400,248,52
47,2,1,1,1,acept,not furnished,350,1000,0,13
120,4,2,1,5,acept,furnished,1890,12000,367,155
178,3,3,3,10,acept,not furnished,1840,7500,542,100
27,1,1,0,-,not acept,not furnished,0,1480,0,19
174,4,2,1,1,acept,not furnished,1682,2400,500,31
40,1,1,1,5,acept,not furnished,350,1780,0,23
64,1,2,1,3,acept,not furnished,800,2600,0,33
252,3,4,1,1,acept,not furnished,250,2500,165,34
85,2,1,0,1,acept,not furnished,400,870,56,13
101,3,2,2,7,acept,furnished,1097,3200,319,41
44,1,2,0,3,acept,not furnished,140,1350,100,20
200,3,2,1,5,acept,not furnished,1618,2380,161,31
55,2,2,1,2,acept,not furnished,202,1000,67,14
